,,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算
城南進学研究社,T4720,,,56.9,,,,,,,,,,,,54.29,,,,,,,,,,,,86.73,,,,,,,,,,,,136.69,,,,,,,,,
ユー・エス・エス,T4732,,,20.87,,,,,,,,,,,,13.78,,,,,,,,,,,,17.23,,,,,,,,,,,,23.27,,,,,,,,,
京進,T4735,,,,,417.59,,,,,,,,,,,,601.64,,,,,,,,,,,,507.25,,,,,,,,,,,,423.7,,,,,,,
東京個別指導学院,T4745,,33.03,,,,,,,,,,,,37.05,,,,,,,,,,,,37.74,,,,,,,,,,,,46.31,,,,,,,,,,
ダイサン,T4750,,,,33.4,,,,,,,,,,,,38.82,,,,,,,,,,,,35.86,,,,,,,,,,,,41.99,,,,,,,,
サイバーエージェント,T4751,,,,,,,,,85.47,,,,,,,,,,,,74.77,,,,,,,,,,,,266.19,,,,,,,,,,,,277.75,,,
トスネット,T4754,,,,,,,,,36.54,,,,,,,,,,,,32.74,,,,,,,,,,,,27.59,,,,,,,,,,,,25.04,,,
楽天グループ,T4755,,,,,,,,,,,,310.75,,,,,,,,,,,,389.24,,,,,,,,,,,,304.06,,,,,,,,,,,,390.15
アルファ,T4760,,,,,,,,89.9,,,,,,,,,,,,108.15,,,,,,,,,,,,191.68,,,,,,,,,,,,217.37,,,,
クリーク・アンド・リバー社,T4763,,111.03,,,,,,,,,,,,118.98,,,,,,,,,,,,92.04,,,,,,,,,,,,76.43,,,,,,,,,,
ＳＢＩグローバルアセットマネジ,T4765,,,5.88,,,,,,,,,,,,35.92,,,,,,,,,,,,3.99,,,,,,,,,,,,2.72,,,,,,,,,
ピーエイ,T4766,,,,,,,,,,,,135.91,,,,,,,,,,,,237.13,,,,,,,,,,,,475.13,,,,,,,,,,,,479.64
テー・オー・ダブリュー,T4767,,,,,,40.58,,,,,,,,,,,,54.53,,,,,,,,,,,,24.59,,,,,,,,,,,,27.11,,,,,,
エフアンドエム,T4771,,,24.47,,,,,,,,,,,,20.9,,,,,,,,,,,,22.4,,,,,,,,,,,,30.98,,,,,,,,,
ＧＭＯインターネット,T4784,,,,,,,,,,,,15.41,,,,,,,,,,,,16.44,,,,,,,,,,,,14.74,,,,,,,,,,,,17.15
山田コンサルティンググループ,T4792,,,11.94,,,,,,,,,,,,24.41,,,,,,,,,,,,34.02,,,,,,,,,,,,35.24,,,,,,,,,
セントラルスポーツ,T4801,,,82.45,,,,,,,,,,,,86.66,,,,,,,,,,,,105.45,,,,,,,,,,,,97.11,,,,,,,,,
Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,T4833,,,111.49,,,,,,,,,,,,95.46,,,,,,,,,,,,45.88,,,,,,,,,,,,38.5,,,,,,,,,
キャリアバンク,T4834,,,,,187.38,,,,,,,,,,,,276.22,,,,,,,,,,,,307.17,,,,,,,,,,,,260.09,,,,,,,
トライアイズ,T4840,,,,,,,,,,,,22.97,,,,,,,,,,,,22.4,,,,,,,,,,,,26.11,,,,,,,,,,,,40.87
フルキャストホールディングス,T4848,,,,,,,,,,,,30.61,,,,,,,,,,,,21.65,,,,,,,,,,,,25.54,,,,,,,,,,,,23.35
エン・ジャパン,T4849,,,30.12,,,,,,,,,,,,25.26,,,,,,,,,,,,24.25,,,,,,,,,,,,23.81,,,,,,,,,
リソルホールディングス,T5261,,,251.05,,,,,,,,,,,,326.47,,,,,,,,,,,,257.86,,,,,,,,,,,,213.87,,,,,,,,,
ＷｉｚＢｉｚ,T5866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.92,,,,,,,,,,,,132.22,,,
エスネットワークス,T5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.56,,,,,,,,,,,,92.31
ロココ,T5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.04,,,,,,,,,,,,234.34
早稲田学習研究会,T5869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.34,,,,,,,,,
ナルネットコミュニケーションズ,T5870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.79,,,,,,,,,
ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ,T5871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.98,,,,,,,,,,,,28.04
日本ＰＣサービス,T6025,,,,,,,,303.89,,,,,,,,,,,,265.38,,,,,,,,,,,,204.17,,,,,,,,,,,,479.44,,,,
ＧＭＯ　ＴＥＣＨ,T6026,,,,,,,,,,,,45.85,,,,,,,,,,,,56.91,,,,,,,,,,,,123.86,,,,,,,,,,,,464.8
弁護士ドットコム,T6027,,,20.56,,,,,,,,,,,,18.27,,,,,,,,,,,,41.23,,,,,,,,,,,,58.95,,,,,,,,,
テクノプロ・ホールディングス,T6028,,,,,,62.09,,,,,,,,,,,,64.54,,,,,,,,,,,,38.68,,,,,,,,,,,,66.55,,,,,,
アトラグループ,T6029,,,,,,,,,,,,128.34,,,,,,,,,,,,228.97,,,,,,,,,,,,248.19,,,,,,,,,,,,211.28
アドベンチャー,T6030,,,,,,689.54,,,,,,,,,,,,643.99,,,,,,,,,,,,408.72,,,,,,,,,,,,112.95,,,,,,
ＺＥＴＡ,T6031,,,,,,19.78,,,,,,,,,,,,43.65,,,,,,,,,,,,60.07,,,,,,,,,,,,10.93,,,,,,
エクストリーム,T6033,,,55.41,,,,,,,,,,,,40.69,,,,,,,,,,,,36.39,,,,,,,,,,,,27.97,,,,,,,,,
ＭＲＴ,T6034,,,93.28,,,,,,,,,98.14,,,,,,,,,,,,70.54,,,,,,,,,,,,98.1,,,,,,,,,,,,73.26
アイ・アールジャパンホールディ,T6035,,,10.92,,,,,,,,,,,,43.89,,,,,,,,,,,,11.96,,,,,,,,,,,,7.71,,,,,,,,,
ＫｅｅＰｅｒ技研,T6036,,,,,,54.11,,,,,,,,,,,,46.66,,,,,,,,,,,,65.04,,,,,,,,,,,,47.49,,,,,,
楽待,T6037,,,,,,,10.79,,,,,,,,,,,,6.2,,,,,,,,,,,,9.44,,,,,,,,,,,,7.79,,,,,
イード,T6038,,,,,,23.39,,,,,,,,,,,,19.8,,,,,,,,,,,,35.06,,,,,,,,,,,,31.78,,,,,,
日本動物高度医療センター,T6039,,,257.43,,,,,,,,,,,,198.84,,,,,,,,,,,,169.04,,,,,,,,,,,,190,,,,,,,,,
日本スキー場開発,T6040,,,,,,,0.83,,,,,,,,,,,,39.48,,,,,,,,,,,,13.03,,,,,,,,,,,,3.13,,,,,
三機サービス,T6044,,,,,61.38,,,,,,,,,,,,66.07,,,,,,,,,,,,71.12,,,,,,,,,,,,68.33,,,,,,,
レントラックス,T6045,,,85.49,,,,,,,,,,,,85.64,,,,,,,,,,,,122.98,,,,,,,,,,,,130.35,,,,,,,,,
リンクバル,T6046,,,,,,,,,30.46,,,,,,,,,,,,9.67,,,,,,,,,,,,14.78,,,,,,,,,,,,21.25,,,
Ｇｕｎｏｓｙ,T6047,,,,,24.54,,,,,,,,,,,,13.12,,,,,,,,,,,,12,,,,,,,,,,,,10.63,,,,,,,
デザインワン・ジャパン,T6048,,,,,,,,8.53,,,,,,,,,,,,8.34,,,,,,,,,,,,8.09,,,,,,,,,,,,10.62,,,,
イトクロ,T6049,,,,,,,,,,10.23,,,,,,,,,,,,6.74,,,,,,,,,,,,9.63,,,,,,,,,,,,5.01,,
イー・ガーディアン,T6050,,,,,,,,,25.8,,,,,,,,,,,,26.81,,,,,,,,,,,,29.49,,,,,,,,,,,,24.96,,,
リブセンス,T6054,,,,,,,,,,,,25.7,,,,,,,,,,,,14.75,,,,,,,,,,,,23.17,,,,,,,,,,,,31.59
ジャパンマテリアル,T6055,,,49.68,,,,,,,,,,,,25.47,,,,,,,,,,,,20.29,,,,,,,,,,,,19.73,,,,,,,,,
ベクトル,T6058,,200.97,,,,,,,,,,,,253.22,,,,,,,,,,,,184.77,,,,,,,,,,,,85.97,,,,,,,,,,
ウチヤマホールディングス,T6059,,,22.67,,,,,,,,,,,,29.37,,,,,,,,,,,,48.23,,,,,,,,,,,,48.07,,,,,,,,,
こころネット,T6060,,,39.15,,,,,,,,,,,,32,,,,,,,,,,,,30.84,,,,,,,,,,,,31.03,,,,,,,,,
ユニバーサル園芸社,T6061,,,,,,14.33,,,,,,,,,,,,15.69,,,,,,,,,,,,16.96,,,,,,,,,,,,17.51,,,,,,
チャーム・ケア・コーポレーショ,T6062,,,,,,311.64,,,,,,,,,,,,144.67,,,,,,,,,,,,154.19,,,,,,,,,,,,200.73,,,,,,
日本エマージェンシーアシスタン,T6063,,,,,,,,,,,,276.53,,,,,,,,,,,,282.21,,,,,,,,,,,,349.36,,,,,,,,,,,,190.49
トレンダーズ,T6069,,,21.96,,,,,,,,,,,,46.36,,,,,,,,,,,,55.88,,,,,,,,,,,,82.57,,,,,,,,,
キャリアリンク,T6070,,60.32,,,,,,,,,,,,85.66,,,,,,,,,,,,102.65,,,,,,,,,,,,,90.3,,,,,,,,,
ＩＢＪ,T6071,,,,,,,,,,,,92.8,,,,,,,,,,,,110.43,,,,,,,,,,,,72.08,,,,,,,,,,,,49.89
地盤ネットホールディングス,T6072,,,3.19,,,,,,,,,,,,5.44,,,,,,,,,,,,16.14,,,,,,,,,,,,13.56,,,,,,,,,
アサンテ,T6073,,,28.2,,,,,,,,,,,,23.49,,,,,,,,,,,,20.57,,,,,,,,,,,,19.68,,,,,,,,,
ジェイエスエス,T6074,,,140.11,,,,,,,,,,,,133.61,,,,,,,,,,,,195.5,,,,,,,,,,,,194.92,,,,,,,,,
アメイズ,T6076,,,,,,,,,,,124.96,,,,,,,,,,,,126.96,,,,,,,,,,,,136.97,,,,,,,,,,,,109.46,
バリューＨＲ,T6078,,,,,,,,,,,,405.04,,,,,,,,,,,,402.71,,,,,,,,,,,,227.25,,,,,,,,,,,,210.63
Ｍ＆Ａキャピタルパートナーズ,T6080,,,,,,,,,20.07,,,,,,,,,,,,14.09,,,,,,,,,,,,17.36,,,,,,,,,,,,18.99,,,
アライドアーキテクツ,T6081,,,,,,,,,,,,54.88,,,,,,,,,,,,63.38,,,,,,,,,,,,44.82,,,,,,,,,,,,38.01
ライドオンエクスプレスホールデ,T6082,,,186.32,,,,,,,,,,,,400.91,,,,,,,,,,,,345.84,,,,,,,,,,,,542.21,,,,,,,,,
ＥＲＩホールディングス,T6083,,,,,58.95,,,,,,,,,,,,48.55,,,,,,,,,,,,28.85,,,,,,,,,,,,29.94,,,,,,,
アーキテクツ・スタジオ・ジャパ,T6085,,,40.96,,,,,,,,,,,,75.28,,,,,,,,,,,,213.44,,,,,,,,,,,,105.42,,,,,,,,,
シンメンテホールディングス,T6086,,54.67,,,,,,,,,,,,66.26,,,,,,,,,,,,45.08,,,,,,,,,,,,65.31,,,,,,,,,,
アビスト,T6087,,,,,,,,,26.95,,,,,,,,,,,,35.4,,,,,,,,,,,,37.14,,,,,,,,,,,,41.69,,,
シグマクシス・ホールディングス,T6088,,,54.44,,,,,,,,,,,,93.01,,,,,,,,,,,,88.22,,,,,,,,,,,,30.39,,,,,,,,,
ウィルグループ,T6089,,,165.98,,,,,,,,,,,,136.8,,,,,,,,,,,,106.95,,,,,,,,,,,,73.58,,,,,,,,,
ヒューマン・メタボローム・テク,T6090,,,,,,12.96,,,,,,,,,,,,30.84,,,,,,,,,,,,27.86,,,,,,,,,,,,40.87,,,,,,
ウエスコホールディングス,T6091,,,,,,,1.55,,,,,,,,,,,,1.23,,,,,,,,,,,,1.41,,,,,,,,,,,,1.64,,,,,
エンバイオ・ホールディングス,T6092,,,192,,,,,,,,,,,,142.92,,,,,,,,,,,,134.38,,,,,,,,,,,,132.95,,,,,,,,,
エスクロー・エージェント・ジャ,T6093,,10.09,,,,,,,,,,,,14.85,,,,,,,,,,,,14.59,,,,,,,,,,,,11.75,,,,,,,,,,
フリークアウト・ホールディング,T6094,,,,,,,,,174.44,,,,,,,,,,,,267.1,,,,,,,,,,,,92.99,,,,,,,,,,,,142.05,,,
メドピア,T6095,,,,,,,,,16.21,,,,,,,,,,,,20.06,,,,,,,,,,,,15.23,,,,,,,,,,,,12.21,,,
レアジョブ,T6096,,,84.07,,,,,,,,,,,,121.11,,,,,,,,,,,,96.44,,,,,,,,,,,,130.28,,,,,,,,,
リクルートホールディングス,T6098,,,52.86,,,,,,,,,,,,61.61,,,,,,,,,,,,70.55,,,,,,,,,,,,111.76,,,,,,,,,
エラン,T6099,,,,,,,,,,,,83.93,,,,,,,,,,,,91.88,,,,,,,,,,,,88.65,,,,,,,,,,,,81.84
土木管理総合試験所,T6171,,,,,,,,,,,,31.89,,,,,,,,,,,,35.59,,,,,,,,,,,,50.92,,,,,,,,,,,,45.33
アクアライン,T6173,,56.03,,,,,,,,,,,,64.04,,,,,,,,,,,,253.61,,,,,,,,,,,,1562.14,,,,,,,,,,
デンタス,T6174,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,
ブランジスタ,T6176,,,,,,,,,25.2,,,,,,,,,,,,46.66,,,,,,,,,,,,33.77,,,,,,,,,,,,35.59,,,
ＡｐｐＢａｎｋ,T6177,,,,,,,,,,,,28.47,,,,,,,,,,,,11.13,,,,,,,,,,,,13.75,,,,,,,,,,,,22.88
日本郵政,T6178,,,1.75,,,,,,,,,,,,1.22,,,,,,,,,,,,1.43,,,,,,,,,,,,1.88,,,,,,,,,
ＧＭＯメディア,T6180,,,,,,,,,,,,53.91,,,,,,,,,,,,78.05,,,,,,,,,,,,114.03,,,,,,,,,,,,115.55
タメニー,T6181,,,226.87,,,,,,,,,,,,382.92,,,,,,,,,,,,2863.54,,,,,,,,,,,,603.38,,,,,,,,,
メタリアル,T6182,,285.32,,,,,,,,,,,,168.73,,,,,,,,,,,,151.18,,,,,,,,,,,,521.78,,,,,,,,,,
ベルシステム２４ホールディング,T6183,,147.73,,,,,,,,,,,,133.61,,,,,,,,,,,,123.6,,,,,,,,,,,,116.34,,,,,,,,,,
鎌倉新書,T6184,16.39,,,,,,,,,,,,9.76,,,,,,,,,,,,6.89,,,,,,,,,,,,6.96,,,,,,,,,,,
ＳＭＮ,T6185,,,23.25,,,,,,,,,,,,25.68,,,,,,,,,,,,62.46,,,,,,,,,,,,62.57,,,,,,,,,
一蔵,T6186,,,220.82,,,,,,,,,,,,208.92,,,,,,,,,,,,398.9,,,,,,,,,,,,414.89,,,,,,,,,
グローバルキッズＣＯＭＰＡＮＹ,T6189,,,,,,,,,2.59,,,,,,,,,,,,3.58,,,,,,,,,,,,2.88,,,,,,,,,,,,2.8,,,
フェニックスバイオ,T6190,,,21.99,,,,,,,,,,,,130.32,,,,,,,,,,,,121.44,,,,,,,,,,,,134.58,,,,,,,,,
エアトリ,T6191,,,,,,,,,174.1,,,,,,,,,,,,2912.6,,,,,,,,,,,,135.13,,,,,,,,,,,,142.36,,,
バーチャレクス・ホールディング,T6193,,,86.09,,,,,,,,,,,,227.4,,,,,,,,,,,,152.24,,,,,,,,,,,,42.11,,,,,,,,,
アトラエ,T6194,,,,,,,,,17.3,,,,,,,,,,,,11.52,,,,,,,,,,,,24.54,,,,,,,,,,,,24.01,,,
ホープ,T6195,,,,,,427.8,,,,,,,,,,,,422.07,,,,,,,,,,,,-,,,,,,,,,-,,,,,,,,,
ストライク,T6196,,,,,,,,24.53,,,,,,,,,,,,27.57,,,,,,,,,,,,,20.73,,,,,,,,,,,,13.87,,,
ソラスト,T6197,,,179.12,,,,,,,,,,,,210.31,,,,,,,,,,,,202.24,,,,,,,,,,,,237.79,,,,,,,,,
キャリア,T6198,,,,,,,,,123.4,,,,,,,,,,,,149.41,,,,,,,,,,,,214.39,,,,,,,,,,,,187.91,,,
セラク,T6199,,,,,,,,86.62,,,,,,,,,,,,108.13,,,,,,,,,,,,87.14,,,,,,,,,,,,72.73,,,,
インソース,T6200,,,,,,,,,59.68,,,,,,,,,,,,50.43,,,,,,,,,,,,52.14,,,,,,,,,,,,44.81,,,
ベイカレント,T6532,,86.21,,,,,,,,,,,,75.22,,,,,,,,,,,,55.8,,,,,,,,,,,,41.45,,,,,,,,,,
Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉ,T6533,,,,,,,,,,,,302.87,,,,,,,,,,,,590.82,,,,,,,,,,,,55.04,,,,,,,,,,,,70.42
アイモバイル,T6535,,,,,,,25.43,,,,,,,,,,,,15.15,,,,,,,,,,,,28.27,,,,,,,,,,,,36.95,,,,,
ＷＡＳＨハウス,T6537,,,,,,,,,,,,75.13,,,,,,,,,,,,119.17,,,,,,,,,,,,133.21,,,,,,,,,,,,150.57
ディスラプターズ,T6538,,,16.62,,,,,,,,,,,,42.23,,,,,,,,,,,,53,,,,,,,,,,,,41.85,,,,,,,,,
ＭＳ－Ｊａｐａｎ,T6539,,,11.59,,,,,,,,,,,,10.6,,,,,,,,,,,,8.31,,,,,,,,,,,,8.51,,,,,,,,,
船場,T6540,,,,,,,,,,,,82.23,,,,,,,,,,,,52.6,,,,,,,,,,,,64.67,,,,,,,,,,,,47.83
ＦＣホールディングス,T6542,,,,,,36.66,,,,,,,,,,,,75.69,,,,,,,,,,,,64.36,,,,,,,,,,,,36.12,,,,,,
日宣,T6543,,52.72,,,,,,,,,,,,52.48,,,,,,,,,,,,51.43,,,,,,,,,,,,44.64,,,,,,,,,,
ジャパンエレベーターサービスホ,T6544,,,300.09,,,,,,,,,,,,242.05,,,,,,,,,,,,104.33,,,,,,,,,,,,130.3,,,,,,,,,
インターネットインフィニティー,T6545,,,133.58,,,,,,,,,,,,188.5,,,,,,,,,,,,130.68,,,,,,,,,,,,117.13,,,,,,,,,
フルテック,T6546,,,,,,,,,,,,80.81,,,,,,,,,,,,77.24,,,,,,,,,,,,81.07,,,,,,,,,,,,88.27
グリーンズ,T6547,,,,,,78.13,,,,,,,,,,,,192.88,,,,,,,,,,,,-,,,,,,,,,,,,1860.08,,,,,,
旅工房,T6548,,,419.43,,,,,,,,,,,,255.47,,,,,,,,,,,,17414.29,,,,,,,,,,,,-,,,,,,,,,
ディーエムソリューションズ,T6549,,,172.59,,,,,,,,,,,,146.99,,,,,,,,,,,,132.81,,,,,,,,,,,,139.18,,,,,,,,,
ツナググループ・ホールディング,T6551,,,,,,,,,254.37,,,,,,,,,,,,343.19,,,,,,,,,,,,280.52,,,,,,,,,,,,180.04,,,
ＧａｍｅＷｉｔｈ,T6552,,,,,14.03,,,,,,,,,,,,14.03,,,,,,,,,,,,52.77,,,,,,,,,,,,44.47,,,,,,,
エスユーエス,T6554,,,,,,,,,64.97,,,,,,,,,,,,59.04,,,,,,,,,,,,46.21,,,,,,,,,,,,51.87,,,
ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,T6555,,,26.8,,,,,,,,,,,25.92,,,,,,,,,,,,54.74,,,,,,,,,,,,50.71,,,,,,,,,,
ＡＩＡＩグループ,T6557,,,,,,,,,,,,92.35,,,,,,,,,,,,151.09,,,,,,,,,,,,,,,219.14,,,,,,,,,
クックビズ,T6558,,,,,,,,,,,49.48,,,,,,,,,,,,136.95,,,,,,,,,,,,188.8,,,,,,,,,,,,152.74,
エル・ティー・エス,T6560,,,,,,,,,,,,40.51,,,,,,,,,,,,103.07,,,,,,,,,,,,84.95,,,,,,,,,,,,47.91
ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,T6561,,,,,,,,,,,,261.18,,,,,,,,,,,,224.91,,,,,,,,,,,,325.24,,,,,,,,,,,,744.67
ジーニー,T6562,,,63.77,,,,,,,,,,,,61.85,,,,,,,,,,,,103.08,,,,,,,,,,,,159.66,,,,,,,,,
みらいワークス,T6563,,,,,,,,,84.76,,,,,,,,,,,,89.91,,,,,,,,,,,,87.36,,,,,,,,,,,,133.55,,,
ミダックホールディングス,T6564,,,313.15,,,,,,,,,,,,173.58,,,,,,,,,,,,167.26,,,,,,,,,,,,116.73,,,,,,,,,
ＡＢホテル,T6565,,,233.47,,,,,,,,,,,,215.18,,,,,,,,,,,,241.41,,,,,,,,,,,,212.54,,,,,,,,,
要興業,T6566,,,31.66,,,,,,,,,,,,27.93,,,,,,,,,,,,26.05,,,,,,,,,,,,24.78,,,,,,,,,
神戸天然物化学,T6568,,,26.94,,,,,,,,,,,,29.95,,,,,,,,,,,,26.28,,,,,,,,,,,,31.92,,,,,,,,,
共和コーポレーション,T6570,,,227.7,,,,,,,,,,,,216.17,,,,,,,,,,,,261,,,,,,,,,,,,290.74,,,,,,,,,
キュービーネットホールディング,T6571,,,,,,4.72,,,,,,,,,,,,2.24,,,,,,,,,,,,0.8,,,,,,,,,,,,1.12,,,,,,
オープングループ,T6572,,44.31,,,,,,,,,,,,26.04,,,,,,,,,,,,24.73,,,,,,,,,,,,31.84,,,,,,,,,,
アジャイルメディア・ネットワー,T6573,,,,,,,,,,,,66.23,,,,,,,,,,,,269.77,,,,,,,,,,,,-,,,,,,,,,,,,672.22
コンヴァノ,T6574,,,257.77,,,,,,,,,,,,261.15,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,
揚工舎,T6576,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,
ベストワンドットコム,T6577,,,,,,,280.45,,,,,,,,,,,,291.36,,,,,,,,,,,,279.12,,,,,,,,,,,,289.05,,,,,
コレックホールディングス,T6578,,45.56,,,,,,,,,,,,54.11,,,,,,,,,,,,92.83,,,,,,,,,,,,118.37,,,,,,,,,,
ログリー,T6579,,,43,,,,,,,,,,,,95.19,,,,,,,,,,,,84.17,,,,,,,,,,,,286.51,,,,,,,,,
ライトアップ,T6580,,,23.38,,,,,,,,,,,,22.19,,,,,,,,,,,,22.03,,,,,,,,,,,,27.18,,,,,,,,,
ＲＶＨ,T6786,,,75.53,,,,,,,,,,,,275.95,,,,,,,,,,,,40.66,,,,,,,,,,,,1.35,,,,,,,,,
伊豆シャボテンリゾート,T6819,,,8.59,,,,,,,,,,,,8.77,,,,,,,,,,,,8.38,,,,,,,,,,,,33.22,,,,,,,,,
スプリックス,T7030,,,,,,,,,42.12,,,,,,,,,,,,42,,,,,,,,,,,,45.61,,,,,,,,,,,,46.45,,,
インバウンドテック,T7031,,,139.3,,,,,,,,,,,,100.22,,,,,,,,,,,,25.38,,,,,,,,,,,,77.35,,,,,,,,,
マネジメントソリューションズ,T7033,,,,,,,,,,38.41,,,,,,,,,,,,77.63,,,,,,,,,,,,66.93,,,,,,,,,,,,116.88,,
プロレド・パートナーズ,T7034,,,,,,,,,,28.56,,,,,,,,,,,,18.98,,,,,,,,,,,,15.4,,,,,,,,,,,,25.71,,
ａｎｄ　ｆａｃｔｏｒｙ,T7035,,,,,,,,69.08,,,,,,,,,,,,337.98,,,,,,,,,,,,505.98,,,,,,,,,,,,798.89,,,,
イーエムネットジャパン,T7036,,,,,,,,,,,,141.77,,,,,,,,,,,,146.69,,,,,,,,,,,,126.39,,,,,,,,,,,,98.93
テノ．ホールディングス,T7037,,,,,,,,,,,,205.77,,,,,,,,,,,,247.89,,,,,,,,,,,,227.9,,,,,,,,,,,,315.62
フロンティア・マネジメント,T7038,,,,,,,,,,,,50.28,,,,,,,,,,,,55.72,,,,,,,,,,,,57.49,,,,,,,,,,,,80.92
ブリッジインターナショナル,T7039,,,,,,,,,,,,24.44,,,,,,,,,,,,28.48,,,,,,,,,,,,31.49,,,,,,,,,,,,27.02
サン・ライフホールディング,T7040,,,8.33,,,,,,,,,,,,3.38,,,,,,,,,,,,3.37,,,,,,,,,,,,4.34,,,,,,,,,
ＣＲＧホールディングス,T7041,,,,,,,,,76.5,,,,,,,,,,,,35.71,,,,,,,,,,,,24.93,,,,,,,,,,,,30.43,,,
アクセスグループ・ホールディン,T7042,,,,,,,,,93.04,,,,,,,,,,,,312.21,,,,,,,,,,,,537.24,,,,,,,,,,,,360.48,,,
アルー,T7043,,,,,,,,,,,,20.94,,,,,,,,,,,,128.79,,,,,,,,,,,,92.19,,,,,,,,,,,,53.7
ピアラ,T7044,,,,,,,,,,,,122.74,,,,,,,,,,,,126.43,,,,,,,,,,,,161.03,,,,,,,,,,,,202.17
ＴＤＳＥ,T7046,,,14,,,,,,,,,,,,50.38,,,,,,,,,,,,13.4,,,,,,,,,,,,20.08,,,,,,,,,
ポート,T7047,,,66.52,,,,,,,,,,,,87.36,,,,,,,,,,,,170.88,,,,,,,,,,,,232.18,,,,,,,,,
ベルトラ,T7048,,,,,,,,,,,,214.28,,,,,,,,,,,,232.79,,,,,,,,,,,,48.57,,,,,,,,,,,,155.18
識学,T7049,,45.6,,,,,,,,,,,,63.28,,,,,,,,,,,,99.16,,,,,,,,,,,,44.55,,,,,,,,,,
フロンティアインターナショナル,T7050,,,,63.61,,,,,,,,,,,,41.36,,,,,,,,,,,,39.21,,,,,,,,,,,,85.15,,,,,,,,
マルク,T7056,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,214.79,,,,,,,,,,,,511.69,,,,
エヌ・シー・エヌ,T7057,,,200.32,,,,,,,,,,,,176.87,,,,,,,,,,,,176.69,,,,,,,,,,,,234.25,,,,,,,,,
共栄セキュリティーサービス,T7058,,,20.8,,,,,,,,,,,,19.68,,,,,,,,,,,,29.71,,,,,,,,,,,,34.01,,,,,,,,,
コプロ・ホールディングス,T7059,,,39.84,,,,,,,,,,,,21.54,,,,,,,,,,,,12.43,,,,,,,,,,,,6.39,,,,,,,,,
ギークス,T7060,,,49.13,,,,,,,,,,,,34.92,,,,,,,,,,,,35.88,,,,,,,,,,,,34.94,,,,,,,,,
日本ホスピスホールディングス,T7061,,,,,,,,,,,,11.23,,,,,,,,,,,,34.1,,,,,,,,,,,,78.35,,,,,,,,,,,,101.64
フレアス,T7062,,,90.59,,,,,,,,,,,,67.27,,,,,,,,,,,,97.48,,,,,,,,,,,,89.99,,,,,,,,,
Ｂｉｒｄｍａｎ,T7063,,,,,,43.89,,,,,,,,,,,,273.6,,,,,,,,,,,,255.86,,,,,,,,,,,,254.55,,,,,,
ハウテレビジョン,T7064,111.03,,,,,,,,,,,,30,,,,,,,,,,,,144.93,,,,,,,,,,,,104.18,,,,,,,,,,,
ユーピーアール,T7065,,,,,,,,188.14,,,,,,,,,,,,197.18,,,,,,,,,,,,158.95,,,,,,,,,,,,151.62,,,,
ピアズ,T7066,,,,,,,,,19.43,,,,,,,,,,,,44.53,,,,,,,,,,,,34.01,,,,,,,,,,,,99.95,,,
ブランディングテクノロジー,T7067,,,84.79,,,,,,,,,,,,64.41,,,,,,,,,,,,118.43,,,,,,,,,,,,111.54,,,,,,,,,
フィードフォースグループ,T7068,,,,,384.54,,,,,,,,,,,,264.24,,,,,,,,,,,,37.55,,,,,,,,,,,,40.84,,,,,,,
サイバー・バズ,T7069,,,,,,,,,25.42,,,,,,,,,,,,18.99,,,,,,,,,,,,21.14,,,,,,,,,,,,31.75,,,
アンビスホールディングス,T7071,,,,,,,,,1247.02,,,,,,,,,,,,179.35,,,,,,,,,,,,75.65,,,,,,,,,,,,100.52,,,
インティメート・マージャー,T7072,,,,,,,,,54.72,,,,,,,,,,,,31.2,,,,,,,,,,,,33.95,,,,,,,,,,,,40.38,,,
ジェイック,T7073,432.93,,,,,,,,,,,,102.04,,,,,,,,,,,,191.6,,,,,,,,,,,,149.64,,,,,,,,,,,
