東洋経済コード,負債比率,年版
6228,0,2018
6229,0,2018
6230,0,2018
6231,0,2018
6232,40.72,2018
6233,294.02,2018
6235,167.6,2018
6237,57.57,2018
6238,35.77,2018
6239,219.02,2018
6240,73.98,2018
6245,42.56,2018
6246,68.11,2018
6247,14.19,2018
6248,22.4,2018
6249,0.37,2018
6250,258.04,2018
6254,90.95,2018
6255,48.66,2018
6257,21.52,2018
6258,223.97,2018
6262,37.2,2018
6264,72.71,2018
6265,13.24,2018
6266,180.71,2018
6267,81.34,2018
6268,82.84,2018
6269,151.57,2018
6272,34.04,2018
6273,20.51,2018
6277,38.5,2018
6278,9.98,2018
6279,36.09,2018
6282,23.03,2018
6284,57.64,2018
6286,34.1,2018
6287,97.05,2018
6289,50.56,2018
6291,57.8,2018
6292,110.79,2018
6293,75.94,2018
6294,123.97,2018
6297,106.11,2018
6298,105.48,2018
6301,49.9,2018
6302,183.45,2018
6305,129.26,2018
6306,48.88,2018
6307,74.76,2018
6309,35.21,2018
6310,131.1,2018
6312,49.18,2018
6315,48.26,2018
6316,117.05,2018
6317,110.94,2018
6322,74.7,2018
6323,54.65,2018
6324,64.59,2018
6325,38.99,2018
6326,90.86,2018
6327,573.76,2018
6328,103.59,2018
6331,107.03,2018
6332,61.85,2018
6333,21.07,2018
6334,178.25,2018
6335,159.35,2018
6336,666.34,2018
6337,9.56,2018
6338,64.18,2018
6339,47.53,2018
6340,83.34,2018
6342,87.65,2018
6343,68.54,2018
6345,48.65,2018
6346,20.24,2018
6347,270.68,2018
6349,32.72,2018
6351,24.17,2018
6356,44.34,2018
6357,48.18,2018
6358,60.91,2018
6360,136.86,2018
6361,166.77,2018
6363,109.77,2018
6364,66.45,2018
6365,45.4,2018
6367,124.45,2018
6368,90.92,2018
6369,32.87,2018
6370,22.55,2018
6371,80.07,2018
6373,171.63,2018
6378,151.82,2018
6380,157.25,2018
6381,28.89,2018
6382,84.8,2018
6383,77.78,2018
6384,60.64,2018
6387,26.58,2018
6390,159.57,2018
6391,37.03,2018
6392,47.27,2018
6393,128.02,2018
6395,63.43,2018
6396,331.74,2018
6400,299.66,2018
6402,90.29,2018
6403,86.68,2018
6405,21.38,2018
6406,54.44,2018
6407,48.61,2018
6408,148.51,2018
6411,51.28,2018
6412,25.85,2018
6413,29.61,2018
6416,35.8,2018
6417,14.51,2018
6418,45.28,2018
6419,10.31,2018
6420,59.16,2018
6424,306.34,2018
6425,197.26,2018
6428,79.74,2018
6430,62.06,2018
6432,41.23,2018
6433,45.73,2018
6436,23.13,2018
6439,107.16,2018
6440,208.18,2018
6444,747.77,2018
6445,127.48,2018
6454,30.68,2018
6457,43.27,2018
6458,49.57,2018
6459,17.33,2018
6460,58.65,2018
6463,60.5,2018
6464,257.21,2018
6465,60.54,2018
6466,45.26,2018
6467,61.19,2018
6469,126.93,2018
6470,90.64,2018
6471,175.74,2018
6472,230.83,2018
6473,130.59,2018
6474,179.79,2018
6480,72.49,2018
6481,112.9,2018
6482,17.88,2018
6484,42.54,2018
6485,21.4,2018
6486,151.44,2018
6488,20.61,2018
6489,95.01,2018
6490,38.99,2018
6492,54.38,2018
6494,12.77,2018
6495,80.85,2018
6496,28.7,2018
6497,31.59,2018
6498,69.62,2018
6586,22.48,2018
7003,288.36,2018
7004,254.77,2018
7011,179.27,2018
7013,444.06,2018
7021,41.91,2018
7022,145.45,2018
7718,54.83,2018
7726,110.27,2018
7991,69.75,2018
3105,79.94,2018
3856,53.93,2018
4062,65.91,2018
4902,94.7,2018
6276,28.03,2018
6448,92.72,2018
6479,96.25,2018
6501,171.85,2018
6503,162.49,2018
6504,190.19,2018
6505,145.12,2018
6506,80.12,2018
6507,176.03,2018
6508,221.26,2018
6513,100.96,2018
6516,60.03,2018
6517,34.58,2018
6518,108.86,2018
6521,0,2018
6522,0,2018
6523,0,2018
6524,0,2018
6526,0,2018
6527,0,2018
6588,293.08,2018
6590,183.11,2018
6592,9.53,2018
6594,159.14,2018
6596,34.38,2018
6597,170.4,2018
6599,0,2018
6612,0,2018
6613,0,2018
6614,0,2018
6615,128.21,2018
6616,43.25,2018
6617,96.2,2018
6619,90.76,2018
6622,161.17,2018
6623,48.35,2018
6626,108.98,2018
6627,62.73,2018
6629,110.5,2018
6630,56.39,2018
6632,222.42,2018
6633,80.97,2018
6634,99.88,2018
6635,315.58,2018
6637,122.95,2018
6638,213.01,2018
6643,73.52,2018
6644,63.11,2018
6645,72.29,2018
6647,114.08,2018
6648,47.15,2018
6651,12.11,2018
6652,177.73,2018
6653,124.82,2018
6654,5.76,2018
6655,86.33,2018
6656,135.38,2018
6658,162.03,2018
6659,108.68,2018
6662,11.51,2018
6663,62.82,2018
6664,1490.72,2018
6666,306,2018
6668,55.6,2018
6670,31.47,2018
6674,42.01,2018
6675,24.53,2018
6676,15.57,2018
6677,49.72,2018
6678,15.99,2018
6694,40.46,2018
6695,148.91,2018
6696,30.3,2018
6699,0,2018
6701,183.13,2018
6702,185.71,2018
6703,220.52,2018
6706,32.8,2018
6707,363.29,2018
6718,22.41,2018
6721,7.43,2018
6723,135.35,2018
6724,94.2,2018
6727,201.42,2018
6728,172.19,2018
6730,4.98,2018
6731,21.04,2018
6734,124.12,2018
6736,50.72,2018
6737,33.68,2018
6740,219.37,2018
6741,73.59,2018
6742,133.88,2018
6743,77.66,2018
6744,52.06,2018
6745,114.75,2018
6748,162.57,2018
6750,110.37,2018
6752,225.56,2018
6753,392.87,2018
6754,61.53,2018
6757,90.24,2018
6758,44.59,2018
6762,126.82,2018
6763,21.94,2018
6768,81.89,2018
6769,6.13,2018
6770,98.95,2018
6771,158.26,2018
6772,201.74,2018
6775,19.54,2018
6777,14.81,2018
6778,13,2018
6779,171.47,2018
6785,32.7,2018
6787,197.05,2018
6788,15.65,2018
6794,94.43,2018
6797,62.35,2018
6798,101.89,2018
6800,84.3,2018
6803,286.58,2018
6804,77.3,2018
6806,11.37,2018
6807,99.3,2018
6809,20.57,2018
6810,29.5,2018
6814,163.78,2018
6817,78.47,2018
6820,7.49,2018
6822,74.26,2018
6823,44.99,2018
6824,32.68,2018
6832,23.2,2018
6834,7.06,2018
6835,319.29,2018
6836,31.2,2018
6837,63.15,2018
6838,33.13,2018
6840,46.25,2018
6841,44.09,2018
6844,148.69,2018
6845,48.47,2018
6846,129.34,2018
6848,43.95,2018
6849,46.1,2018
6850,65.98,2018
6853,60.39,2018
6855,59.79,2018
6856,70.15,2018
6857,108.91,2018
6858,45.27,2018
6859,26.17,2018
6861,4.3,2018
6862,41.2,2018
6863,14.1,2018
6864,48.74,2018
6866,10.95,2018
6867,28.1,2018
6869,24.54,2018
6870,55.1,2018
6871,60.15,2018
6874,105.8,2018
6875,139.89,2018
6877,71.33,2018
6882,35.67,2018
6890,54.9,2018
6894,41.68,2018
6897,90.89,2018
6898,25.98,2018
6899,95.91,2018
6901,117.57,2018
6904,174.78,2018
6905,10.64,2018
6907,90.06,2018
6908,28.68,2018
6912,23.76,2018
6914,5.67,2018
6915,33.94,2018
6918,23.56,2018
6919,32.2,2018
6920,35.34,2018
6923,42.32,2018
6925,30.42,2018
6926,86.61,2018
6927,14.63,2018
6928,52.43,2018
6929,9.44,2018
6930,23.6,2018
6932,177.99,2018
6937,168.62,2018
6941,48.07,2018
6943,31.44,2018
6946,270.48,2018
6947,17.11,2018
6951,204.34,2018
6952,85.94,2018
6954,10.09,2018
6955,8464.73,2018
6957,104.37,2018
6958,91.12,2018
6960,53.83,2018
6961,6.3,2018
6962,87.17,2018
6963,17.91,2018
6964,40.28,2018
6965,26.23,2018
6966,30.03,2018
6969,136.23,2018
6971,26.67,2018
6976,123.26,2018
6977,278.75,2018
6981,62.49,2018
6986,11.95,2018
6989,178.69,2018
6994,24.83,2018
6996,34.65,2018
6997,116.6,2018
6998,76.37,2018
6999,26.02,2018
7244,432.17,2018
7276,54.67,2018
7280,404.55,2018
7735,138.43,2018
7739,23.73,2018
7751,111.34,2018
7752,95.71,2018
7965,33.71,2018
7999,1.54,2018
8035,126.7,2018
9880,11.52,2018
3116,184.36,2018
3526,164.89,2018
5949,51.53,2018
6016,145.35,2018
6018,68.29,2018
6023,133.37,2018
6042,102.14,2018
6201,70.16,2018
6455,50.3,2018
6493,79.95,2018
6584,118.91,2018
6902,54.67,2018
6982,180.72,2018
6995,73.48,2018
7012,355.51,2018
7014,88.77,2018
7018,292,2018
7102,361.55,2018
7105,295.74,2018
7122,621.6,2018
7201,97.62,2018
7202,88.39,2018
7203,45.99,2018
7205,112.8,2018
7208,55.38,2018
7211,98.55,2018
7212,173.77,2018
7213,342.57,2018
7214,69.3,2018
7215,243.87,2018
7217,85.8,2018
7218,157.85,2018
7219,33.7,2018
7220,243.23,2018
7222,93.08,2018
7224,59.32,2018
7226,38.33,2018
7227,263.32,2018
7228,77.41,2018
7229,48.66,2018
7231,123.5,2018
7235,53.38,2018
7236,75.8,2018
7238,474.57,2018
7239,73.73,2018
7240,81.39,2018
7241,307.09,2018
7242,121.4,2018
7245,152.56,2018
7246,62.9,2018
7247,203.27,2018
7250,70.37,2018
7254,123.23,2018
7255,19.78,2018
7256,208.88,2018
7259,192.8,2018
7261,104.02,2018
7264,46.95,2018
7265,34.12,2018
7266,64.92,2018
7267,44.95,2018
7269,244.6,2018
7270,64.98,2018
7271,214.35,2018
7272,67.02,2018
7273,156.67,2018
7277,59.56,2018
7278,57.62,2018
7279,21.92,2018
7282,61.27,2018
7283,104.63,2018
7284,91.27,2018
7287,127.47,2018
7291,243.25,2018
7292,29.16,2018
7294,56.02,2018
7296,39.3,2018
7297,76.55,2018
7299,15.77,2018
7309,29.3,2018
7313,19.7,2018
7314,23.95,2018
7317,0,2018
7318,0,2018
7399,32.94,2018
7409,0,2018
7551,30.49,2018
4543,94.57,2018
5187,39.27,2018
6376,197.78,2018
7600,33.74,2018
7701,65.24,2018
7702,123.87,2018
7707,49.45,2018
7709,203.38,2018
7711,86.33,2018
7713,25.22,2018
7715,73.41,2018
7716,9.13,2018
7717,317.86,2018
7719,88.42,2018
7721,101.3,2018
7722,80.7,2018
7723,95.24,2018
7725,33.62,2018
7727,57.98,2018
7729,37.33,2018
7730,10.95,2018
7731,134.61,2018
7732,134.29,2018
7733,78.66,2018
7734,25.96,2018
7740,37.71,2018
7741,58.33,2018
7743,212.23,2018
7744,0.2,2018
7745,176.58,2018
7746,320.72,2018
7747,59.06,2018
7749,20.24,2018
7760,106.95,2018
7762,53.9,2018
7769,31.81,2018
7771,107.66,2018
7774,6.76,2018
7775,51.25,2018
7776,24.38,2018
7777,29.87,2018
7779,1.18,2018
7780,67.79,2018
7781,77.68,2018
7782,31.66,2018
7979,25.41,2018
8050,172.73,2018
8086,231.84,2018
1518,66.11,2018
5962,105.07,2018
7790,0,2018
7791,0,2018
7792,0,2018
7793,0,2018
7794,0,2018
7795,0,2018
7800,73.63,2018
7803,187.49,2018
7804,32.96,2018
7805,210.36,2018
7806,98.18,2018
7807,388.42,2018
7808,323.47,2018
7809,295.91,2018
7810,106.9,2018
7811,110.66,2018
7812,606.28,2018
7813,101.28,2018
7814,302.01,2018
7815,425.05,2018
7817,13.34,2018
7818,37.67,2018
7819,120.34,2018
7820,34.97,2018
7821,33.75,2018
7822,47.6,2018
7823,67.3,2018
7826,32.59,2018
7827,449.51,2018
7831,71.81,2018
7832,41.18,2018
7833,16.15,2018
7836,184.18,2018
7837,109.43,2018
7839,30.4,2018
7840,59.29,2018
7841,78,2018
7846,122.97,2018
7847,26.8,2018
7850,280.22,2018
7851,25.41,2018
7856,30.58,2018
7857,25,2018
7859,37.18,2018
7863,113.49,2018
7864,33.1,2018
7865,30.15,2018
7867,151.33,2018
7868,2263.62,2018
7870,60.25,2018
7872,157.7,2018
7875,59.9,2018
7878,59.21,2018
7879,145.67,2018
7883,77.58,2018
7885,25.68,2018
7887,17.52,2018
7893,28.74,2018
7896,90.7,2018
7897,154.12,2018
7898,104.19,2018
7901,33.39,2018
7902,10.97,2018
7906,48.17,2018
7911,79.21,2018
7912,89.86,2018
7914,98.42,2018
7915,235.28,2018
7916,56.32,2018
7919,202.33,2018
7921,30.18,2018
7922,32.06,2018
7923,88.64,2018
7932,116.86,2018
7936,112.21,2018
7937,2.57,2018
7938,87.11,2018
7939,184.42,2018
7944,0,2018
7946,121.07,2018
7949,18.53,2018
7951,39.63,2018
7952,237.03,2018
7953,72.07,2018
7955,57.66,2018
7956,54.9,2018
7957,75.34,2018
7962,24.89,2018
7963,83.38,2018
7966,58.33,2018
7972,85.17,2018
7974,20.58,2018
7975,49.29,2018
7976,41.25,2018
7980,143.94,2018
7981,50.44,2018
7983,29.91,2018
7984,45.39,2018
7986,62.96,2018
7987,107.3,2018
7990,225.69,2018
7992,182.4,2018
7994,89.83,2018
7997,166.54,2018
8022,69.4,2018
3150,39.52,2018
7692,0,2018
9501,525.42,2018
9502,248.91,2018
9503,579.67,2018
9504,586.71,2018
9505,409.48,2018
9506,526.13,2018
9507,349.35,2018
9508,848.89,2018
9509,999.5,2018
9511,172.76,2018
9513,266.58,2018
9514,65.21,2018
9517,59.76,2018
9519,95.61,2018
9531,119.32,2018
9532,91.47,2018
9533,73.04,2018
9534,259.93,2018
9535,150.38,2018
9536,229.01,2018
9537,27.31,2018
9539,51.26,2018
9543,83.29,2018
9551,95.3,2018
2384,631.76,2018
9001,318.71,2018
9003,265.61,2018
9005,237.9,2018
9006,429.73,2018
9007,286.17,2018
9008,217.39,2018
9009,242.2,2018
9010,354.18,2018
9012,119.82,2018
9017,273.79,2018
9020,235.43,2018
9021,266.07,2018
9022,163.83,2018
9023,159.1,2018
9024,283.73,2018
9025,127.85,2018
9027,26.25,2018
9028,81.42,2018
9029,69.01,2018
9031,273.89,2018
9033,120.55,2018
9034,61.21,2018
9035,299.81,2018
9036,22.8,2018
9037,25.13,2018
9039,53.23,2018
9040,34.62,2018
9041,523.92,2018
9042,176.38,2018
9044,357.23,2018
9045,300.85,2018
9046,480.4,2018
9048,227.6,2018
9049,257.16,2018
9051,268.56,2018
9052,151.21,2018
9057,106.34,2018
9059,83.64,2018
9060,232.25,2018
9063,226.36,2018
9064,46.92,2018
9065,175.85,2018
9067,112.83,2018
9068,64.15,2018
9069,166.73,2018
9072,76.56,2018
9073,132.17,2018
9074,62.63,2018
9075,84.26,2018
9076,34.08,2018
9081,224.76,2018
9082,152.79,2018
9083,55.76,2018
9085,35.17,2018
9087,60.01,2018
9090,87.03,2018
9142,86.74,2018
9143,70.51,2018
9145,0,2018
9146,0,2018
9149,0,2018
9101,553.7,2018
9104,350.28,2018
9107,734.19,2018
9110,97.9,2018
9115,301.09,2018
9119,132.22,2018
9127,83.97,2018
9130,172.67,2018
9171,165.1,2018
9173,224.95,2018
9308,93.69,2018
9201,81.2,2018
9202,119.6,2018
9204,0,2018
9206,249.93,2018
9233,111.94,2018
9066,128.24,2018
9193,19,2018
9301,51.73,2018
9302,642.19,2018
9303,75.4,2018
9304,122.92,2018
9306,133.73,2018
9307,164.28,2018
9310,124.3,2018
9311,257.53,2018
9312,157.98,2018
9313,69.15,2018
9319,23.28,2018
9322,74.28,2018
9324,77.92,2018
9325,160.03,2018
9326,0,2018
9327,0,2018
9351,95.89,2018
9353,60.04,2018
9355,125.96,2018
9357,21.98,2018
9359,35.38,2018
9361,89.45,2018
9362,361.76,2018
9363,129.62,2018
9364,17.15,2018
9365,289.23,2018
9366,163.17,2018
9367,128.71,2018
9368,87.36,2018
9369,126.64,2018
9380,126.65,2018
9381,34.65,2018
9386,117.5,2018
145A,0,2018
148A,0,2018
149A,0,2018
153A,0,2018
155A,0,2018
2138,34.48,2018
2303,12.78,2018
2307,73.23,2018
2315,15.95,2018
2317,65.98,2018
2321,39.51,2018
2323,54.08,2018
2326,35.55,2018
2327,87.48,2018
2329,34.12,2018
2330,3.42,2018
2332,30.5,2018
2335,47.24,2018
2338,242.11,2018
2345,16.11,2018
2349,64.02,2018
2351,65.21,2018
2354,267.3,2018
2359,92.3,2018
2411,53.33,2018
2452,0,2018
2477,6.29,2018
2480,19.84,2018
2484,48.09,2018
3031,228.62,2018
3040,115.92,2018
3042,33.2,2018
3371,7.06,2018
3622,60.61,2018
3623,60.83,2018
3624,89.24,2018
3625,15.89,2018
3626,39.36,2018
3627,68,2018
3628,40.62,2018
3632,8.54,2018
3633,357.71,2018
3634,35.02,2018
3635,0.64,2018
3636,25.73,2018
3639,16.89,2018
3640,128.1,2018
3641,75.42,2018
3645,16.16,2018
3646,25.1,2018
3647,582.6,2018
3648,39.25,2018
3649,17.66,2018
3652,6.6,2018
3653,7.59,2018
3655,35.07,2018
3656,49.27,2018
3657,0.82,2018
3659,5.47,2018
3660,65.39,2018
3661,35.99,2018
3662,70.77,2018
3663,4.45,2018
3664,87.56,2018
3665,55.88,2018
3667,133.76,2018
3668,8.5,2018
3670,88.19,2018
3671,171.92,2018
3672,46.35,2018
3673,32.56,2018
3674,53.2,2018
3675,102.44,2018
3676,105.34,2018
3678,217.7,2018
3679,125.56,2018
3680,56.24,2018
3681,241.93,2018
3682,19.01,2018
3683,59.72,2018
3686,189.06,2018
3687,26.16,2018
3688,165.08,2018
3690,16.71,2018
3691,271.74,2018
3692,133.41,2018
3694,37.77,2018
3695,47.91,2018
3696,43.15,2018
3697,137.88,2018
3698,80.02,2018
3710,15.9,2018
3712,30.1,2018
3719,21.15,2018
3723,13.88,2018
3727,12.36,2018
3733,9.2,2018
3739,67.85,2018
3741,18.82,2018
3744,130.74,2018
3747,24.38,2018
3750,0.52,2018
3753,100.92,2018
3758,4.39,2018
3760,69.03,2018
3762,217.62,2018
3763,20.83,2018
3765,11.39,2018
3766,37.02,2018
3768,25.37,2018
3769,205.37,2018
3770,6.69,2018
3771,84.45,2018
3773,25.19,2018
3774,97.96,2018
3775,0,2018
3776,68.51,2018
3777,5.33,2018
3778,236.11,2018
3779,2.55,2018
3787,3.73,2018
3788,48.18,2018
3791,14.13,2018
3793,103.48,2018
3796,29.01,2018
3798,7.15,2018
3799,99.62,2018
3800,24.14,2018
3802,26.05,2018
3803,81.11,2018
3804,82.76,2018
3807,117.78,2018
3808,16.66,2018
3810,37.76,2018
3815,108.57,2018
3816,21.01,2018
3817,14.65,2018
3823,212.36,2018
3824,49.48,2018
3826,156.51,2018
3834,13.26,2018
3835,9.71,2018
3836,80.83,2018
3837,83.4,2018
3839,54.86,2018
3840,7.75,2018
3841,18.63,2018
3842,70.88,2018
3843,145.59,2018
3844,75.21,2018
3845,120.18,2018
3847,47.61,2018
3848,35.84,2018
3849,17.05,2018
3850,50.51,2018
3851,31.02,2018
3853,23.41,2018
3854,145.79,2018
3858,7.29,2018
3900,72.38,2018
3901,41.05,2018
3902,17.04,2018
3903,51.89,2018
3904,69.9,2018
3905,7.72,2018
3907,92.98,2018
3908,33.62,2018
3909,88.11,2018
3910,85.79,2018
3911,123.37,2018
3912,14.84,2018
3913,35.71,2018
3914,34.9,2018
3915,101.99,2018
3916,55.13,2018
3917,25.45,2018
3918,41.82,2018
3920,10.45,2018
3921,31.84,2018
3922,18.69,2018
3923,30.82,2018
3924,51.15,2018
3925,52.64,2018
3926,16.56,2018
3927,152.02,2018
3928,20.34,2018
3929,129.37,2018
3930,23.45,2018
3931,25.21,2018
3932,53.2,2018
3933,66.08,2018
3934,29.23,2018
3935,59.35,2018
3936,80.88,2018
3937,18.8,2018
3939,35.77,2018
3940,17.56,2018
3961,15.13,2018
3962,31.34,2018
3963,16.87,2018
3964,57.54,2018
3965,145.62,2018
3967,22.43,2018
3968,2.98,2018
3969,41.16,2018
3970,49.03,2018
3974,34.25,2018
3976,187.85,2018
3977,85.02,2018
3979,48.43,2018
3981,54.56,2018
3983,13.98,2018
3984,11.62,2018
3985,55.57,2018
3986,27.35,2018
3987,223.32,2018
3988,23.02,2018
3989,53.29,2018
3991,66.22,2018
3992,62.97,2018
3993,3.77,2018
3994,82.42,2018
3996,202.46,2018
3997,35.01,2018
3998,20.54,2018
4011,0,2018
4012,0,2018
4013,0,2018
4014,0,2018
4015,0,2018
4016,0,2018
4017,0,2018
4018,0,2018
4019,0,2018
4020,0,2018
4051,0,2018
4052,0,2018
4053,0,2018
4054,0,2018
4055,0,2018
4056,0,2018
4057,0,2018
4058,0,2018
4059,0,2018
4060,0,2018
4068,0,2018
4069,0,2018
4071,0,2018
4072,0,2018
4073,0,2018
4074,0,2018
4075,0,2018
4076,0,2018
4165,0,2018
4166,0,2018
4167,0,2018
4168,0,2018
4169,0,2018
4170,0,2018
4171,0,2018
4172,0,2018
4174,0,2018
4175,0,2018
4176,0,2018
4177,0,2018
4178,0,2018
4179,0,2018
4180,0,2018
4192,0,2018
4193,0,2018
4194,0,2018
4196,0,2018
4197,0,2018
4198,0,2018
4199,0,2018
4255,0,2018
4256,0,2018
4258,0,2018
4259,0,2018
4260,0,2018
4261,0,2018
4262,0,2018
4263,0,2018
4264,0,2018
4265,0,2018
4270,0,2018
4284,109.47,2018
4287,3.65,2018
4288,63.35,2018
4299,32.87,2018
4307,40.82,2018
4308,21.74,2018
4316,17.25,2018
4320,35.83,2018
4323,60.2,2018
4326,40.19,2018
4333,53.09,2018
4334,87.22,2018
4335,55.88,2018
4344,82.84,2018
4356,25.28,2018
4370,0,2018
4371,0,2018
4372,0,2018
4373,0,2018
4374,0,2018
4375,0,2018
4377,0,2018
4378,0,2018
4379,0,2018
4380,212.87,2018
4381,257.73,2018
4382,390.54,2018
4384,61.86,2018
4385,803.56,2018
4386,212.86,2018
4387,26.09,2018
4388,16.48,2018
4389,32.13,2018
4390,420.12,2018
4391,57.79,2018
4392,0,2018
4393,369.83,2018
4394,20.38,2018
4395,125.65,2018
4396,703.72,2018
4397,353.92,2018
4398,575.57,2018
4412,0,2018
4413,0,2018
4414,0,2018
4415,0,2018
4416,0,2018
4417,0,2018
4418,0,2018
4419,0,2018
4420,64.45,2018
4421,402.22,2018
4422,122.95,2018
4424,108.67,2018
4425,6.03,2018
4426,57.41,2018
4427,144.41,2018
4428,92.16,2018
4429,48.04,2018
4430,118.15,2018
4431,120.79,2018
4432,0,2018
4433,0,2018
4434,108.39,2018
4436,225.29,2018
4437,2.17,2018
4438,15.01,2018
4439,179.77,2018
4440,178.95,2018
4441,247.06,2018
4442,233.83,2018
4443,859.22,2018
4444,288.03,2018
4445,420.77,2018
4446,68.91,2018
4447,472.36,2018
4448,53.05,2018
4449,89.93,2018
4450,99.32,2018
4475,277.12,2018
4476,129.88,2018
4477,240.19,2018
4478,0,2018
4479,593.98,2018
4480,43.25,2018
4481,164.11,2018
4482,194.83,2018
4483,0,2018
4484,0,2018
4486,136.36,2018
4487,239.76,2018
4488,0,2018
4490,0,2018
4491,0,2018
4492,0,2018
4493,91.67,2018
4494,0,2018
4495,0,2018
4496,0,2018
4498,0,2018
4499,0,2018
4644,5.77,2018
4662,100.69,2018
4667,34.45,2018
4674,44.2,2018
4676,46,2018
4684,13.95,2018
4685,110.97,2018
4686,28.05,2018
4687,48.42,2018
4689,24.36,2018
4704,100.72,2018
4709,42.68,2018
4716,88.34,2018
4719,24.63,2018
4722,20.46,2018
4725,17.59,2018
4728,14.82,2018
4733,17.88,2018
4736,81.51,2018
4743,22.55,2018
4746,21.15,2018
4752,97.48,2018
4761,38.17,2018
4762,14.84,2018
4768,79.52,2018
4769,47.5,2018
4772,38.01,2018
4776,152.92,2018
4777,22.55,2018
4783,336.82,2018
4800,95.39,2018
4811,0,2018
4812,54.16,2018
4813,2.4,2018
4814,113.03,2018
4816,30.44,2018
4819,107.1,2018
4820,49.85,2018
4825,14.21,2018
4826,15.41,2018
4828,88.67,2018
4829,5.42,2018
4832,89.42,2018
4838,70.84,2018
4839,71.13,2018
4845,148.5,2018
4847,50.65,2018
5025,0,2018
5026,0,2018
5027,0,2018
5028,0,2018
5029,0,2018
5031,0,2018
5032,0,2018
5033,0,2018
5034,0,2018
5035,0,2018
5036,0,2018
5037,0,2018
5038,0,2018
5039,0,2018
5125,0,2018
5126,0,2018
5129,0,2018
5130,0,2018
5131,0,2018
5132,0,2018
5134,0,2018
5135,0,2018
5136,0,2018
5137,0,2018
5138,0,2018
5139,0,2018
5240,0,2018
5241,0,2018
5242,0,2018
5243,0,2018
5244,0,2018
5246,0,2018
5247,0,2018
5248,0,2018
5249,0,2018
5250,0,2018
5251,0,2018
5252,0,2018
5253,0,2018
5254,0,2018
5255,0,2018
5256,0,2018
5257,0,2018
5258,0,2018
5570,0,2018
5571,0,2018
5572,0,2018
5573,0,2018
5574,0,2018
5575,0,2018
5576,0,2018
5577,0,2018
5578,0,2018
5579,0,2018
5580,0,2018
5581,0,2018
5582,0,2018
5584,0,2018
5586,0,2018
5587,0,2018
5588,0,2018
5589,0,2018
5590,0,2018
5591,0,2018
5597,0,2018
5616,0,2018
5618,0,2018
5619,0,2018
6888,49.82,2018
6942,3479.17,2018
7527,13.12,2018
7595,40.9,2018
7844,54.2,2018
7849,21.81,2018
7860,144.54,2018
8023,546.74,2018
8056,101.1,2018
8157,198.27,2018
9360,452.24,2018
9401,54.74,2018
9402,24.32,2018
9404,35.22,2018
9405,46.33,2018
9407,6.03,2018
9408,13.78,2018
9409,22.89,2018
9412,13.72,2018
9413,68.82,2018
9414,11.35,2018
9416,35.63,2018
9417,64.78,2018
9418,853.85,2018
9419,80.66,2018
9421,12.39,2018
9423,65.92,2018
9424,175.11,2018
9425,98.47,2018
9428,196.65,2018
9432,52.41,2018
9433,36.37,2018
9434,170.05,2018
9435,153.96,2018
9436,17.26,2018
9438,32.04,2018
9441,95.36,2018
9444,470.73,2018
9445,220.55,2018
9446,475.97,2018
9449,341.93,2018
9450,715.34,2018
9466,45.52,2018
9467,26.73,2018
9468,35.36,2018
9470,54.12,2018
9471,33.45,2018
9474,43.32,2018
9475,23.53,2018
9476,11.86,2018
9478,17.98,2018
9600,96.9,2018
9601,76.67,2018
9602,52.46,2018
9605,98,2018
9629,48.2,2018
9640,192.5,2018
9651,16.54,2018
9658,69.93,2018
9682,21.9,2018
9684,2.53,2018
9685,22.96,2018
9687,41.26,2018
9691,71.42,2018
9692,29.36,2018
9697,51,2018
9698,4.89,2018
9702,44.73,2018
9709,57.55,2018
9719,111.48,2018
9739,45.27,2018
9742,42.95,2018
9746,20.78,2018
9753,115.17,2018
9759,12.56,2018
9766,13.31,2018
9790,9.41,2018
9799,27.11,2018
9889,77.12,2018
9928,46.8,2018
9984,238.76,2018
1909,160.99,2019
5631,168.48,2019
6005,21.72,2019
6013,90.87,2019
6022,56.09,2019
6101,74.11,2019
6103,47.97,2019
6104,91.24,2019
6111,44.12,2019
6113,18.13,2019
6118,35.19,2019
6125,130.49,2019
6134,22.08,2019
6135,82.82,2019
6136,43.41,2019
6137,72.23,2019
6138,120.37,2019
6140,25.71,2019
6141,214.28,2019
6142,39.91,2019
6143,129.96,2019
6144,80.88,2019
6145,46.01,2019
6146,26.83,2019
6147,139.28,2019
6149,20.51,2019
6150,79.41,2019
6151,15.6,2019
6155,68.7,2019
6156,9.42,2019
6157,21.18,2019
6158,46.11,2019
6159,14.5,2019
6161,20.16,2019
6165,134.5,2019
6166,112.59,2019
6167,41.36,2019
6168,0,2019
6203,73.77,2019
6208,230.87,2019
6210,89.78,2019
6217,161.62,2019
6218,314.31,2019
6222,25.6,2019
6223,0,2019
6225,0,2019
6226,0,2019
6227,0,2019
6228,0,2019
6229,0,2019
6230,0,2019
6231,189.96,2019
6232,16.34,2019
6233,209.41,2019
6235,139.13,2019
6237,63.92,2019
6238,33.11,2019
6239,79.9,2019
6240,25.24,2019
6245,52.58,2019
6246,51.13,2019
6247,17.45,2019
6248,21.24,2019
6249,0.5,2019
6250,113.1,2019
6254,117.55,2019
6255,39.81,2019
6257,27.45,2019
6258,97.79,2019
