東洋経済コード,負債比率,年版
3041,193.61,2019
3045,76.6,2019
3047,432.51,2019
3054,137.59,2019
3055,0.7,2019
3070,215.49,2019
3076,8.65,2019
3079,139.17,2019
3089,60.45,2019
3107,114.47,2019
3131,309.97,2019
3132,18.82,2019
3139,259.48,2019
3140,103.41,2019
3143,384.2,2019
3151,86.38,2019
3153,203.67,2019
3154,224.06,2019
3156,198.1,2019
3157,5.27,2019
3160,300,2019
3161,36.31,2019
3166,34.93,2019
3167,147.9,2019
3168,123.79,2019
3173,199.44,2019
3176,57.89,2019
3180,70.65,2019
3183,1.31,2019
3306,180.28,2019
3320,142.01,2019
3321,104.52,2019
3323,31.73,2019
3350,29.53,2019
3355,128.95,2019
3359,60.15,2019
3360,30.31,2019
3374,198.76,2019
3377,42.19,2019
3384,399.47,2019
3386,18.34,2019
3388,106.95,2019
3392,2.1,2019
3393,68.53,2019
3417,1.05,2019
3419,88.03,2019
3537,124.03,2019
3540,24.35,2019
3541,142.42,2019
3543,8.07,2019
3559,43.29,2019
3562,128.68,2019
3565,86.74,2019
5283,299.07,2019
5883,0,2019
5885,0,2019
5886,0,2019
5887,0,2019
6973,154.54,2019
7114,0,2019
7115,0,2019
7116,0,2019
7120,0,2019
7128,0,2019
7131,0,2019
7132,0,2019
7139,0,2019
7413,171.11,2019
7414,120.61,2019
7417,107.25,2019
7420,86.7,2019
7422,61.24,2019
7425,132.21,2019
7426,66.15,2019
7427,187.5,2019
7433,58.83,2019
7434,52.66,2019
7435,85.48,2019
7438,54.66,2019
7441,115.68,2019
7442,40.44,2019
7443,171.04,2019
7444,47.89,2019
7446,139.81,2019
7447,10.63,2019
7456,49.31,2019
7458,63.99,2019
7459,20.62,2019
7460,109.73,2019
7461,35.23,2019
7464,128.25,2019
7466,48.68,2019
7467,100.58,2019
7472,55.58,2019
7476,40.29,2019
7477,98.82,2019
7480,80.17,2019
7481,148.12,2019
7482,17.42,2019
7483,30.15,2019
7485,143.93,2019
7486,43.86,2019
7487,40,2019
7488,30.22,2019
7490,53.84,2019
7500,124.84,2019
7501,22.22,2019
7504,95.82,2019
7505,191.23,2019
7510,84.91,2019
7521,63.39,2019
7525,112.84,2019
7531,31.45,2019
7537,188.51,2019
7538,218.13,2019
7539,1.71,2019
7552,84.7,2019
7555,106.06,2019
7565,88.48,2019
7567,93.98,2019
7570,22.4,2019
7575,47.73,2019
7590,214.7,2019
7599,176.94,2019
7602,15.68,2019
7607,75.61,2019
7608,25.64,2019
7609,153.33,2019
7613,334.76,2019
7619,118.25,2019
7624,61.34,2019
7628,42.96,2019
7634,36.13,2019
7635,226.74,2019
7637,110.54,2019
7670,192.83,2019
7673,152.54,2019
7675,0,2019
7677,243.96,2019
7681,251.72,2019
7685,336.39,2019
7687,72.53,2019
7689,82.33,2019
7690,0,2019
7693,0,2019
7698,0,2019
8001,224.87,2019
8002,488.77,2019
8006,71.96,2019
8007,165.55,2019
8012,101.33,2019
8014,80.36,2019
8015,280.94,2019
8018,32.41,2019
8020,197.94,2019
8025,122.37,2019
8030,96.7,2019
8031,202.11,2019
8032,243.2,2019
8037,82.52,2019
8039,200.23,2019
8041,122.53,2019
8043,105.67,2019
8045,42,2019
8046,72.64,2019
8051,209.04,2019
8052,272.32,2019
8053,281.18,2019
8057,176.21,2019
8058,175.06,2019
8059,150.82,2019
8060,69.42,2019
8061,270.98,2019
8065,194.46,2019
8066,81.08,2019
8070,161.39,2019
8071,68.06,2019
8074,250.02,2019
8075,465.13,2019
8076,179.01,2019
8077,93.85,2019
8078,330.16,2019
8079,108.42,2019
8081,82.53,2019
8084,110.93,2019
8085,270.46,2019
8088,205.71,2019
8089,136.58,2019
8091,360.06,2019
8093,176.36,2019
8095,140.94,2019
8097,73.9,2019
8098,124.62,2019
8101,231.44,2019
8103,167.74,2019
8104,325.84,2019
8105,30.23,2019
8115,46.26,2019
8117,21.85,2019
8119,89.79,2019
8123,99.3,2019
8125,30.96,2019
8129,32.28,2019
8130,46.23,2019
8131,33.39,2019
8132,42.91,2019
8133,161.08,2019
8135,130.95,2019
8136,120.39,2019
8137,201.03,2019
8138,76.63,2019
8139,71.34,2019
8141,38.25,2019
8142,235.5,2019
8144,15.81,2019
8145,21.34,2019
8147,101.84,2019
8150,25.02,2019
8151,14.04,2019
8152,75.31,2019
8153,27.35,2019
8154,74.31,2019
8158,157.88,2019
8159,88.9,2019
8225,200.39,2019
8226,53.19,2019
8228,139.42,2019
8275,61.79,2019
8283,111.19,2019
8285,108.12,2019
8835,177.81,2019
9264,225.02,2019
9265,1.53,2019
9268,120.53,2019
9270,96.37,2019
9273,14.05,2019
9274,278.18,2019
9305,98.07,2019
9763,201.33,2019
9812,660.18,2019
9818,32.56,2019
9824,73.8,2019
9827,211.67,2019
9830,41.08,2019
9832,33.2,2019
9837,39,2019
9849,176.92,2019
9857,150.12,2019
9867,112.45,2019
9869,164.35,2019
9872,127,2019
9882,34.59,2019
9885,13.03,2019
9888,217.22,2019
9895,44.49,2019
9896,134.11,2019
9902,39.84,2019
9906,107.96,2019
9908,235.36,2019
9913,247.23,2019
9914,74.48,2019
9929,105.98,2019
9930,95.02,2019
9932,18.11,2019
9934,62.87,2019
9941,3976.74,2019
9955,14.21,2019
9960,196.32,2019
9962,18.82,2019
9972,34.49,2019
9982,51.61,2019
9986,16.06,2019
9987,247.22,2019
9991,114.57,2019
9996,56.92,2019
138A,0,2019
158A,0,2019
2652,124.29,2019
2653,585.8,2019
2654,1.94,2019
2656,20.7,2019
2659,23.6,2019
2664,93.77,2019
2666,201.45,2019
2669,38.43,2019
2670,13.62,2019
2673,135.63,2019
2674,17.52,2019
2678,216.97,2019
2681,124.1,2019
2683,667.05,2019
2685,69.89,2019
2686,133.47,2019
2687,599.51,2019
2694,140.28,2019
2695,45.73,2019
2698,106.12,2019
2702,14.03,2019
2705,28.38,2019
2722,149.14,2019
2726,53.13,2019
2730,120.61,2019
2734,58.04,2019
2735,78.29,2019
2736,17.29,2019
2742,109.28,2019
2747,309.25,2019
2752,123.59,2019
2753,18.08,2019
2762,48.34,2019
2764,113.3,2019
2769,197.68,2019
2778,167.6,2019
2780,39.24,2019
2782,37.4,2019
2789,102.29,2019
2790,63.27,2019
2791,84.08,2019
2792,33.32,2019
2796,263.57,2019
2798,483.91,2019
2928,662.5,2019
297A,554.6,2019
3011,107.67,2019
3020,222.46,2019
3028,99.72,2019
3030,46.39,2019
3032,714.47,2019
3034,146.9,2019
3046,43,2019
3048,143.15,2019
3050,95.31,2019
3053,617.39,2019
3058,155.73,2019
3059,196.28,2019
3063,221.74,2019
3064,65.59,2019
3065,61.39,2019
3066,355.53,2019
3067,27.63,2019
3068,14.46,2019
3071,208.09,2019
3073,406.13,2019
3075,45.74,2019
3077,81.9,2019
3080,113.39,2019
3082,131.11,2019
3083,264.59,2019
3086,37.79,2019
3087,0.42,2019
3088,60.67,2019
3091,18.63,2019
3092,71.46,2019
3093,77.73,2019
3094,314.14,2019
3096,162.46,2019
3097,94.58,2019
3099,59.51,2019
3133,308.2,2019
3134,47.98,2019
3135,79.62,2019
3136,812,2019
3137,17.31,2019
3138,224.77,2019
3141,15.7,2019
3148,0.38,2019
3159,202.9,2019
3169,346.89,2019
3172,29.5,2019
3174,336.78,2019
3175,243.51,2019
3177,144.31,2019
3178,74.46,2019
3179,102.84,2019
3181,86.22,2019
3182,64.46,2019
3184,178.52,2019
3185,0,2019
3186,237.16,2019
3187,128.65,2019
3189,57.13,2019
3190,139.96,2019
3191,51.18,2019
3192,34.36,2019
3193,172.21,2019
3195,69.94,2019
3196,332.82,2019
3197,250.91,2019
3198,31.3,2019
3199,201.65,2019
3221,68.93,2019
3222,2.86,2019
3223,676.88,2019
3224,244.98,2019
3317,95.91,2019
3329,39.61,2019
3333,50.44,2019
3341,328.75,2019
3346,1330.43,2019
3349,130.32,2019
3352,43.58,2019
3353,118.9,2019
3358,133.64,2019
3361,61.18,2019
3370,5982.46,2019
3372,347.55,2019
3375,107.73,2019
3382,24.43,2019
3387,375.9,2019
3391,0.87,2019
3395,6.12,2019
3396,84.8,2019
3397,172.5,2019
3399,261.75,2019
3415,85.63,2019
3416,129.55,2019
3418,188.81,2019
3536,21.33,2019
3538,211.24,2019
3539,50.26,2019
3542,56.5,2019
3544,0.73,2019
3546,7.35,2019
3547,35,2019
3548,119.99,2019
3549,5.02,2019
3550,31.81,2019
3556,283.67,2019
3557,229.79,2019
3558,27.62,2019
3560,41.25,2019
3561,91.29,2019
3563,318.63,2019
3566,62.87,2019
3726,71.89,2019
3825,11.96,2019
4350,391.26,2019
5856,8.99,2019
5884,0,2019
5890,0,2019
5891,0,2019
6993,247.93,2019
7110,0,2019
7112,0,2019
7118,0,2019
7119,0,2019
7126,0,2019
7133,0,2019
7134,0,2019
7136,0,2019
7137,0,2019
7138,0,2019
7140,0,2019
7412,88.98,2019
7416,19.51,2019
7419,151.07,2019
7421,149.81,2019
7445,96.95,2019
7450,210.08,2019
7453,31.81,2019
7455,15.06,2019
7462,200.77,2019
7463,13.09,2019
7475,74.55,2019
7494,48.79,2019
7506,62.67,2019
7508,159.87,2019
7509,129.38,2019
7512,121.9,2019
7513,139.82,2019
7514,139.86,2019
7515,858.64,2019
7516,180.62,2019
7520,185.66,2019
7522,137.92,2019
7523,57.66,2019
7524,75.08,2019
7532,381.31,2019
7544,28.44,2019
7545,65.27,2019
7550,431.07,2019
7554,148.27,2019
7561,82.37,2019
7562,149.94,2019
7564,23.36,2019
7571,285.27,2019
7578,209.22,2019
7581,25.73,2019
7585,28.69,2019
7593,139.94,2019
7596,26.79,2019
7601,249.16,2019
7603,64.88,2019
7604,224.55,2019
7605,72.71,2019
7606,79.11,2019
7610,296.46,2019
7611,27.04,2019
7614,1.23,2019
7615,48.91,2019
7616,225.99,2019
7621,120.61,2019
7625,62.2,2019
7630,36.28,2019
7636,52.32,2019
7638,71.2,2019
7640,681.45,2019
7643,62.88,2019
7646,113.92,2019
7649,39.54,2019
7674,721.78,2019
7678,43.09,2019
7679,0,2019
7680,453.51,2019
7682,326.72,2019
7683,119.41,2019
7686,618.51,2019
7691,0,2019
7694,0,2019
7695,0,2019
7918,177.69,2019
8005,72.95,2019
8008,105.42,2019
8160,32.9,2019
8163,93.53,2019
8165,83.56,2019
8166,74.12,2019
8167,5.49,2019
8173,167.24,2019
8174,111.92,2019
8179,37.77,2019
8181,21.74,2019
8185,44.66,2019
8190,149.11,2019
8194,231.08,2019
8198,48.05,2019
8200,60.93,2019
8202,24.73,2019
8203,173.89,2019
8207,83.48,2019
8209,272.68,2019
8214,36.96,2019
8217,74.99,2019
8218,109.96,2019
8219,49.97,2019
8227,12.11,2019
8230,65.89,2019
8233,185.84,2019
8237,210.48,2019
8242,97.08,2019
8244,307.32,2019
8247,368.72,2019
8252,269.28,2019
8254,656.08,2019
8255,28.48,2019
8260,465.81,2019
8267,113.35,2019
8273,158.22,2019
8276,98.06,2019
8278,93.68,2019
8281,7.01,2019
8282,57.02,2019
8289,133.2,2019
8291,111.63,2019
9262,30.41,2019
9267,0.3,2019
9271,58.83,2019
9278,0,2019
9279,53.87,2019
9627,89.65,2019
9823,180.21,2019
9828,208.97,2019
9831,91.74,2019
9835,219.78,2019
9842,19.95,2019
9843,7.29,2019
9846,174.63,2019
9850,68.18,2019
9853,20,2019
9854,18.42,2019
9856,45.78,2019
9861,70.64,2019
9876,56.49,2019
9878,274.37,2019
9887,48.98,2019
9890,115.07,2019
9900,22.29,2019
9903,318.92,2019
9904,51.2,2019
9927,47.16,2019
9936,41.14,2019
9942,149.6,2019
9946,71.79,2019
9948,45.56,2019
9950,27.43,2019
9956,228.4,2019
9959,128.38,2019
9969,881.14,2019
9973,0,2019
9974,92.19,2019
9976,75.51,2019
9978,5831.91,2019
9979,87.61,2019
9980,24.73,2019
9983,115.76,2019
9989,52.58,2019
9990,10.92,2019
9993,60.33,2019
9994,67.15,2019
9997,151.68,2019
3113,4.52,2019
5834,0,2019
5842,0,2019
7148,179.14,2019
7162,13.16,2019
7172,103.49,2019
7176,0,2019
7185,1047.13,2019
7347,0,2019
8473,101.05,2019
8518,208.8,2019
8595,19.4,2019
8705,19.8,2019
8737,64.72,2019
8739,40.91,2019
8742,5.82,2019
8746,356.45,2019
8747,487.08,2019
5840,0,2019
7170,0,2019
7325,21.2,2019
7343,0,2019
7388,0,2019
8798,64.99,2019
154A,0,2019
2388,5.59,2019
4346,81.53,2019
4351,45.63,2019
5843,0,2019
7164,172.23,2019
7183,49.2,2019
7187,553.95,2019
7191,43.24,2019
7192,545.99,2019
7196,85.43,2019
7198,359.33,2019
7199,266.85,2019
7320,1071.75,2019
7345,0,2019
7383,0,2019
8253,613.48,2019
8424,807.08,2019
8425,1129.86,2019
8439,728.93,2019
8508,12.43,2019
8511,2796.48,2019
8515,486.1,2019
8566,489.57,2019
8570,0,2019
8572,269.14,2019
8584,2787.79,2019
8585,2206.28,2019
8591,286.38,2019
8593,722.55,2019
8594,1621.84,2019
8596,386.39,2019
8697,124.92,2019
8771,59.78,2019
8772,119.94,2019
8783,90.15,2019
8789,44.87,2019
8793,908.32,2019
1435,39.42,2019
146A,0,2019
1783,21.53,2019
1878,293.52,2019
2337,42,2019
2353,141.04,2019
2970,23.49,2019
2974,523.51,2019
2975,52.23,2019
2976,590.48,2019
2978,118.88,2019
2980,22.25,2019
2981,37.44,2019
2982,0,2019
2983,0,2019
2984,0,2019
2985,380.9,2019
2986,0,2019
2990,0,2019
2991,0,2019
2992,0,2019
2993,0,2019
2994,0,2019
2995,0,2019
2997,0,2019
2998,0,2019
2999,0,2019
3003,290.39,2019
3231,329.54,2019
3232,10.05,2019
3236,579.5,2019
3237,122.96,2019
3238,417.3,2019
3241,282.58,2019
3242,287.42,2019
3245,92.87,2019
3246,136.11,2019
3248,248.8,2019
3252,260.52,2019
3260,798.71,2019
3261,121.79,2019
3266,26.26,2019
3271,122.96,2019
3276,100.95,2019
3277,80.74,2019
3280,209.25,2019
3284,23.61,2019
3286,252.58,2019
3288,242.2,2019
3289,404.3,2019
3291,38.29,2019
3293,101.23,2019
3294,166.17,2019
3297,62.48,2019
3299,205.17,2019
3300,490.91,2019
3452,288.47,2019
3454,24.52,2019
3457,140.27,2019
3461,86.71,2019
3465,289.78,2019
3467,371.68,2019
3469,261.27,2019
3474,74.42,2019
3475,94.38,2019
3477,84.27,2019
3479,308.18,2019
3480,144.73,2019
3482,374.58,2019
3483,1238.18,2019
3484,355.75,2019
3486,289.27,2019
3489,281.31,2019
3490,552.92,2019
3491,81.08,2019
3494,375.85,2019
3495,212.39,2019
3496,54.56,2019
3498,414.29,2019
3772,52.84,2019
4666,137.77,2019
4809,131.99,2019
4827,619.05,2019
5280,70.85,2019
5525,0,2019
5527,0,2019
5528,0,2019
5530,0,2019
5531,0,2019
5532,0,2019
5533,0,2019
5534,0,2019
5536,0,2019
5537,0,2019
6620,3.6,2019
6625,0.63,2019
8801,162.06,2019
8802,222.92,2019
8803,193.89,2019
8804,244.1,2019
8818,98.17,2019
8830,340.44,2019
8836,20.68,2019
8841,40.02,2019
8844,318.43,2019
8848,97.22,2019
8850,312.23,2019
8860,301.08,2019
8864,52.93,2019
8869,187.11,2019
8871,56.91,2019
8877,65.79,2019
8881,67.27,2019
8887,46.07,2019
8891,165.16,2019
8892,301.23,2019
8894,2463.38,2019
8897,284.58,2019
8898,15.41,2019
8904,59.16,2019
8908,179.37,2019
8912,35.1,2019
8914,101.94,2019
8917,45.2,2019
8918,928.73,2019
8919,149.34,2019
8921,0,2019
8923,172.35,2019
8927,207.61,2019
8928,258.36,2019
8929,169.21,2019
8931,315.9,2019
8934,84.46,2019
8935,52.22,2019
8938,116.81,2019
8940,230.8,2019
8944,184.03,2019
8945,35.68,2019
8946,106.82,2019
8995,48.92,2019
8996,252.3,2019
8999,65.29,2019
9706,102.83,2019
9816,62.27,2019
9820,13.44,2019
134A,0,2019
1717,66.23,2019
2120,22.59,2019
2121,11.32,2019
2122,80.21,2019
2124,30.65,2019
2127,44.41,2019
2130,56.37,2019
2134,12.96,2019
2136,91.63,2019
2137,108.38,2019
2139,105.62,2019
2146,304.48,2019
2148,17.13,2019
2150,34.25,2019
2152,45.89,2019
2153,0.21,2019
2154,65.12,2019
2156,129.66,2019
2157,55.38,2019
2158,140.81,2019
2162,1046.61,2019
2163,40.7,2019
2164,208.19,2019
2168,202.65,2019
2169,13.75,2019
2170,297.95,2019
2172,75,2019
2173,346.22,2019
2175,61.99,2019
2179,250.71,2019
2180,73.25,2019
2181,150.55,2019
2183,59.41,2019
2185,20.62,2019
2186,26.79,2019
2193,6.4,2019
2195,482.87,2019
2196,245.13,2019
2198,72.01,2019
2300,37.93,2019
2301,12.14,2019
2304,142.33,2019
2305,47.94,2019
2311,25.62,2019
2325,29.91,2019
2331,49.93,2019
2334,32.26,2019
2340,120.6,2019
2341,13.51,2019
2342,11.91,2019
2344,41.63,2019
2370,19.21,2019
2371,20.32,2019
2373,804.53,2019
2374,37.95,2019
2375,192.89,2019
2376,48.74,2019
2378,139.9,2019
2379,34.56,2019
2385,0.96,2019
2389,104.59,2019
2391,23.53,2019
2393,50.72,2019
2395,112.44,2019
2404,1372.34,2019
2408,14.76,2019
2410,37.91,2019
2413,42.5,2019
2415,282.67,2019
2418,128.79,2019
2424,179.83,2019
2425,101.3,2019
2428,113.96,2019
2429,193.71,2019
2432,13.89,2019
2433,35.64,2019
2435,1529.23,2019
2436,77.51,2019
2437,73.33,2019
2438,14.31,2019
2440,33.64,2019
2445,267.27,2019
2449,19.39,2019
2454,38.42,2019
2459,35.51,2019
2461,28.38,2019
2462,91.29,2019
2464,50.91,2019
2467,10.21,2019
2469,138.61,2019
2471,175.82,2019
2475,9.17,2019
2479,86.82,2019
2481,14.15,2019
2483,32.57,2019
2485,70.79,2019
2488,60.38,2019
2489,52.44,2019
2491,62.6,2019
2492,17.94,2019
2493,29.16,2019
2497,17.09,2019
2498,70.35,2019
2499,32.23,2019
2749,321.73,2019
3010,83.91,2019
3021,81.28,2019
3121,196.82,2019
3326,153.39,2019
3521,44.47,2019
4286,38.3,2019
4290,58.76,2019
4293,44.81,2019
4301,49.53,2019
4310,13.82,2019
4317,98.8,2019
4318,40.04,2019
4319,394.61,2019
4324,85.11,2019
4331,132.3,2019
4337,630.67,2019
4341,110.18,2019
4343,26.98,2019
4345,72,2019
4347,308.67,2019
4544,94.09,2019
4641,58.22,2019
4642,25.84,2019
4645,291.22,2019
4650,345.9,2019
4651,1084.94,2019
4657,177.81,2019
4658,82.3,2019
4659,24.46,2019
4661,28.92,2019
4664,157.28,2019
4665,44.55,2019
4668,13.78,2019
4671,42.4,2019
4673,140.43,2019
4678,204.09,2019
4679,149.01,2019
4680,76.25,2019
4681,265.64,2019
4690,152.07,2019
4691,121.36,2019
4694,51.07,2019
4705,11.78,2019
4707,121.37,2019
4712,8.06,2019
4714,61.3,2019
4718,92.53,2019
4720,43.26,2019
4732,20.84,2019
4735,265.14,2019
4745,32.94,2019
4750,23.36,2019
4751,104.76,2019
4754,38.96,2019
4755,174.49,2019
4760,85.15,2019
4763,81.43,2019
4765,4.88,2019
4766,113.6,2019
4767,40.4,2019
4771,23.63,2019
4784,5.52,2019
4792,0.71,2019
4801,94.69,2019
4833,182.37,2019
4834,182.52,2019
4840,7.63,2019
4848,37.17,2019
4849,33.24,2019
5261,211.92,2019
5866,0,2019
5867,0,2019
5868,0,2019
5871,0,2019
6025,280.08,2019
6027,22.61,2019
6028,37.34,2019
6029,120.27,2019
6030,518.02,2019
6031,16.48,2019
6033,64.44,2019
6034,24.92,2019
6035,12.2,2019
6036,59.18,2019
6037,6.11,2019
6038,19.3,2019
6039,309.77,2019
6040,0.91,2019
6044,91.69,2019
6045,46.37,2019
6046,45.03,2019
6047,29.65,2019
6049,13.6,2019
6050,26.94,2019
6054,16.06,2019
6055,46.26,2019
6058,47.56,2019
6059,3.83,2019
6060,48.79,2019
6061,15.1,2019
6062,363.07,2019
6063,256.51,2019
6069,22.53,2019
6070,64.36,2019
6071,81.3,2019
6072,9.94,2019
6073,30.4,2019
6074,155.52,2019
6076,164.95,2019
6078,426.72,2019
6080,11.5,2019
6081,77.26,2019
6082,119.29,2019
6083,53.62,2019
6085,40.63,2019
6086,67.86,2019
6087,32.02,2019
6088,46.19,2019
6089,90.28,2019
6090,9.61,2019
6091,1.7,2019
6092,173.33,2019
6093,13.9,2019
6094,317.59,2019
6095,43.17,2019
6096,79.75,2019
6098,57.89,2019
6099,77.91,2019
6171,29.63,2019
6173,65.57,2019
6174,0,2019
6176,27.98,2019
6177,49.55,2019
6178,2.23,2019
6180,54.6,2019
6181,231.16,2019
6182,224.78,2019
6183,161.83,2019
6184,10.94,2019
6185,29.72,2019
6186,209.23,2019
6189,3.27,2019
6190,17.32,2019
6191,250.92,2019
6193,52.94,2019
6194,11.77,2019
6195,341.18,2019
6196,20.07,2019
6197,191.16,2019
6198,83.77,2019
6199,72.17,2019
6200,35.85,2019
6532,101.77,2019
6533,128.57,2019
6535,20.34,2019
6537,83.49,2019
6538,23.62,2019
6539,10.73,2019
6540,77.54,2019
6542,30.9,2019
6543,68.34,2019
6544,311.1,2019
6545,157.74,2019
6546,136.89,2019
6547,84.33,2019
6548,270.01,2019
6549,166.45,2019
6551,136.44,2019
6552,25,2019
6554,87.26,2019
6555,29.3,2019
6557,130.4,2019
6558,38.61,2019
6560,36,2019
6561,199.25,2019
6562,64.51,2019
6563,93.03,2019
6564,266.16,2019
6565,214.95,2019
6566,34.77,2019
6568,45.23,2019
6570,273.09,2019
6571,4.3,2019
6572,44.63,2019
6573,11.17,2019
6574,306.18,2019
6576,0,2019
6577,229.19,2019
6578,116.92,2019
6579,74.32,2019
6580,35.93,2019
6786,79.86,2019
6819,3.99,2019
7030,54.07,2019
7031,0,2019
7033,47.86,2019
7034,15.02,2019
7035,191.83,2019
7036,152.92,2019
7037,277.83,2019
7038,91.66,2019
7039,27.55,2019
7040,0,2019
7041,282.46,2019
7042,137.25,2019
7043,41.58,2019
7044,99.3,2019
7046,27.58,2019
7047,148.08,2019
7048,291.21,2019
7049,385.53,2019
7050,79.09,2019
7056,0,2019
7057,293.55,2019
7058,26.8,2019
7059,91.96,2019
7060,180.02,2019
7061,4.66,2019
7062,179.86,2019
7063,132.23,2019
7064,163.44,2019
7065,249.64,2019
7066,53.14,2019
7067,112.6,2019
7068,538.89,2019
7069,66.67,2019
7071,588.72,2019
7072,55.39,2019
7073,668.72,2019
7074,136.82,2019
7075,0,2019
7076,26.35,2019
7077,15.45,2019
7078,52.94,2019
7079,54.32,2019
7080,465.12,2019
7081,923.4,2019
7082,48.16,2019
7083,856.45,2019
7084,0,2019
7085,476.32,2019
7087,129.37,2019
7088,49.08,2019
7089,125,2019
7090,319.5,2019
7091,178.11,2019
7092,0,2019
7093,185.84,2019
7094,104.76,2019
7095,492.31,2019
7096,0,2019
7097,10.54,2019
7098,274.21,2019
7351,83.33,2019
7352,345.71,2019
7353,176.47,2019
7354,369.85,2019
7355,0,2019
7356,46.01,2019
7357,0,2019
7358,337.09,2019
7359,121.76,2019
7360,24.48,2019
7361,0,2019
7362,1118.92,2019
7363,56.6,2019
7364,2075,2019
7366,0,2019
7367,0,2019
7368,0,2019
7369,0,2019
7370,0,2019
7371,0,2019
7372,0,2019
7373,0,2019
7374,0,2019
7376,0,2019
7378,0,2019
7502,209.1,2019
8769,76.23,2019
8876,339.2,2019
8920,84.54,2019
9158,0,2019
9159,0,2019
9160,0,2019
9162,0,2019
9163,0,2019
9165,0,2019
9167,0,2019
9169,0,2019
9170,0,2019
9211,0,2019
9212,0,2019
9213,0,2019
9214,0,2019
9215,0,2019
9216,0,2019
9218,0,2019
9219,0,2019
9220,0,2019
9221,0,2019
9222,0,2019
9223,0,2019
9225,0,2019
9226,0,2019
9227,0,2019
9229,0,2019
9235,0,2019
9236,0,2019
9237,0,2019
9240,0,2019
9241,0,2019
9242,0,2019
9244,0,2019
9245,0,2019
9246,0,2019
9249,0,2019
9250,0,2019
9251,0,2019
9252,0,2019
9253,0,2019
9254,0,2019
9256,0,2019
9258,0,2019
9259,0,2019
9272,176.74,2019
9330,0,2019
9331,0,2019
9334,0,2019
9335,0,2019
9336,0,2019
9337,0,2019
9338,0,2019
9339,0,2019
9340,0,2019
9341,0,2019
9342,0,2019
9343,0,2019
9344,0,2019
9345,0,2019
9346,0,2019
9348,0,2019
9376,61.24,2019
9388,205,2019
9439,62.21,2019
9552,0,2019
9553,0,2019
9554,0,2019
9556,0,2019
9557,0,2019
9558,0,2019
9560,0,2019
9561,0,2019
9562,0,2019
9563,0,2019
9564,0,2019
9565,0,2019
9603,1623.14,2019
9610,56.89,2019
9612,297.25,2019
9616,151.89,2019
9619,373.54,2019
9621,56.78,2019
9622,21.81,2019
9625,58.31,2019
9628,13.93,2019
9632,17.95,2019
9633,71.9,2019
9635,69.02,2019
9636,160.31,2019
9639,114.72,2019
9643,32.36,2019
9644,22.72,2019
9647,233.94,2019
9656,64.91,2019
9661,137.82,2019
9663,11.15,2019
9664,65.98,2019
9672,49.83,2019
9678,124.2,2019
9679,135.57,2019
9686,35.73,2019
9699,77.74,2019
9701,85.91,2019
9704,13.19,2019
9708,37.68,2019
9713,269.6,2019
9715,71.99,2019
9716,110.54,2019
9720,182.36,2019
9722,341.87,2019
9723,686.87,2019
9726,315.11,2019
9729,45.58,2019
9731,289.87,2019
9733,287.57,2019
9735,18.03,2019
9740,109.91,2019
9743,87.9,2019
9744,69.14,2019
9755,14.9,2019
9757,11.15,2019
9760,2.8,2019
9761,123.34,2019
9765,55.64,2019
9767,256.18,2019
9768,54.4,2019
9769,81.12,2019
9776,33.87,2019
9778,103.84,2019
9780,95.24,2019
9782,45.78,2019
9788,115.97,2019
9791,145.65,2019
9793,11.01,2019
9795,12.32,2019
2971,141.35,2019
2972,0,2019
2979,0,2019
3226,219.97,2019
3234,199.97,2019
3249,247.38,2019
3269,208.65,2019
3279,198.29,2019
3281,198.47,2019
3282,224.64,2019
3283,135.59,2019
3287,117.03,2019
3290,220.74,2019
3292,166.37,2019
3295,183.45,2019
3296,211.24,2019
3309,170.16,2019
3451,215.88,2019
3455,217.69,2019
3459,221.31,2019
3462,191.95,2019
3463,142.41,2019
3466,153.76,2019
3468,194.05,2019
3470,236.98,2019
3471,70.95,2019
3472,172.16,2019
3476,232.53,2019
3481,80.93,2019
3487,210.7,2019
3488,60.35,2019
3492,117.35,2019
8951,178.71,2019
8952,185.98,2019
8953,213.27,2019
8954,190.02,2019
8955,174.34,2019
8956,198.99,2019
8957,185.55,2019
8958,237.46,2019
8960,165.59,2019
8961,210.83,2019
8963,212.03,2019
8964,169.4,2019
8966,182.62,2019
8967,186.51,2019
8968,178.77,2019
8972,188.66,2019
8975,227.03,2019
8976,172.68,2019
8977,195.95,2019
8979,216.48,2019
8984,160.14,2019
8985,72.37,2019
8986,219.36,2019
8987,196.79,2019
9282,143.29,2019
9284,213.28,2019
9285,229.75,2019
9286,1.12,2019
9287,0,2019
2667,144.85,2020
2668,188.67,2020
2676,75.83,2020
2689,309.12,2020
2692,534.09,2020
2693,203.61,2020
2700,742.58,2020
2708,999.11,2020
2721,465.27,2020
2733,582.43,2020
2737,411.69,2020
2743,10.58,2020
2750,785.42,2020
2751,21.96,2020
2760,726.39,2020
2763,238.27,2020
2767,255.24,2020
2768,917.08,2020
2776,921.33,2020
2784,16.24,2020
2788,225.97,2020
2795,111.42,2020
2874,283.49,2020
3004,1737.84,2020
3023,147.31,2020
3024,784.82,2020
3035,249.7,2020
3036,1179.65,2020
3038,813.46,2020
3041,557.85,2020
3045,214.55,2020
3047,1242.16,2020
3054,402.66,2020
3055,1.92,2020
3070,941.01,2020
